bigg_id,name,iAF692_results,iAF987_results,iAM_Pb448_results,iAM_Pc455_results,iAM_Pf480_results,iAM_Pk459_results,iHN637_results,iJN1463_results,iML1515_results,iPC815_results,iSDY_1059_results,iSF_1195_results,iSSON_1240_results,iSbBS512_1146_results,iYL1228_results,iAF692,iAF987,iAM_Pb448,iAM_Pc455,iAM_Pf480,iAM_Pk459,iHN637,iJN1463,iML1515,iPC815,iSDY_1059,iSF_1195,iSSON_1240,iSbBS512_1146,iYL1228
CE5251_x,"Estrone-3,4-quinone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5252_m,"Estrone-2,3-quinone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5254_c,"17beta-estradiol-2,3-semiquinone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5256_c,"Estrone-2,3-semiquinone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5276_c,Dopamine o-quinone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5276_x,Dopamine o-quinone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5277_c,Aminochrome o-semiquinone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5304_c,15-deoxy-PGD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5307_c,"3-oxo-10(R)-hydroxy-octadeca-6E,8E,12Z-trienoate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5307_x,"3-oxo-10(R)-hydroxy-octadeca-6E,8E,12Z-trienoate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5319_c,"3-oxo-10(S)-hydroxy-octadeca-6E,8E,12Z-trienoate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5319_x,"3-oxo-10(S)-hydroxy-octadeca-6E,8E,12Z-trienoate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5329_m,"3(S),12(S)-dihydroxy-5-oxo-eicosa-8E,10E,14Z-trienoyl-CoA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5341_x,"5-oxo-12(S)-hydroxy-eicosa-2E,8E,10E,14Z-tetraenoyl-CoA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5342_m,"5-oxo-12(S)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5343_c,"6,7-dihydro-5-oxo-12-epi-leukotriene B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5343_r,"6,7-dihydro-5-oxo-12-epi-leukotriene B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5343_x,"6,7-dihydro-5-oxo-12-epi-leukotriene B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5344_m,"3(S),12(R)-dihydroxy-5-oxo-eicosa-8E,10E,14Z-trienoyl-CoA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5346_m,"3-oxo-10(R)-hydroxy-octadeca-6E,8E,12Z-trienoyl-CoA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5347_m,"5-oxo-12(R)-hydroxy-eicosa-2E,8E,10E,14Z-tetraenoyl-CoA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5349_m,5-oxo-6E-12-epi-leukotriene B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5352_c,"6,7-dihydro-leukotriene B4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5352_r,"6,7-dihydro-leukotriene B4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5525_m,12-oxo-20-carboxy-leukotriene B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5531_c,12-oxo-c-LTB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5531_r,12-oxo-c-LTB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5531_x,12-oxo-c-LTB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5546_c,5-S-glutathionyl-adrenochrome hydroquinone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5546_x,5-S-glutathionyl-adrenochrome hydroquinone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5547_c,5-S-glutathionyl-noradrenochrome hydroquinone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5547_x,5-S-glutathionyl-noradrenochrome hydroquinone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5588_c,Deoxyhypusine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5591_c,4-OH-13-cis-retinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5591_r,4-OH-13-cis-retinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5627_c,Salsoline-1-carboxylate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5700_c,12-hydroperoxyeicosatetraenoate glyceryl ester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5700_r,12-hydroperoxyeicosatetraenoate glyceryl ester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5752_c,Iso-A2E(13-cis),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5755_c,"Iso-A2E(9,13-di-cis)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5756_r,9-cis-retinoyl-beta-D-glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5757_r,4-oxo-9-cis-retinoyl-beta-glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5786_e,Kinetensin; Ile-Ala-Arg-Arg-His-Pro-Tyr-Phe-Leu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5794_l,Neuromedin B; Gly-Asn-Leu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5815_c,20-hydroxy-5S-HETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5815_r,20-hydroxy-5S-HETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5829_c,5-HT-moduline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5835_c,8alpha-hydroxytocopherone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5839_c,"4alpha,5-epoxy-8alpha-hydroperoxytocopherone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5842_c,13'-hydroxy-alpha-tocopherol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5842_r,13'-hydroxy-alpha-tocopherol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5853_e,Alpha-CEHC-glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5866_c,L-alanyl-L-leucine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5868_e,N-acetyl-seryl-aspartate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5875_m,2-methylglutaconyl-CoA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5932_c,"13,14-epoxy-retinol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5947_m,"20-COOH-10,11-dihydro-LTB4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5968_m,"3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5976_c,"12-oxo-10,11-dihydro-20-COOH-LTB4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5976_x,"12-oxo-10,11-dihydro-20-COOH-LTB4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6000_c,Nitrosoperoxycarbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6027_m,"24,25,26,27-tetranor-23-oxo-hydroxyvitamin D3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6182_m,20-CoA-20-oxo-leukotriene B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6185_m,Omega-carboxy-trinor-leukotriene B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6186_m,18E-20-oxo-20-CoA-LTB4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6188_x,CoA-omega-COOH-dinor-LTE4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6193_x,18-carboxy-dinor-LTE4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6204_x,CoA-18-COOH-16E-dinor-LTE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6219_c,Gama-tocopheryl quinone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6226_x,16(S)-hydroxy-18-oxo-18-CoA-LTE4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6230_c,"15-hydroperoxyeicosa-8Z,11Z,13E-trienoate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6240_m,9-deoxy-delta12-PGD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6241_c,S-(9-deoxy-delta12-PGD2)-glutathione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6241_r,S-(9-deoxy-delta12-PGD2)-glutathione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6243_m,"S-(9-deoxy-delta9,12-PGD2)-glutathione",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6245_c,"S-(11-OH-9-deoxy-delta9,12-PGD2)-glutathione",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6316_c,"N,N-dimethyldopaminequinone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6423_c,11-peroxy-docosahexaenoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6435_c,17-peroxy-docosahexaenoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6447_c,10-hydroperoxy-H4-neuroprostane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6449_c,13-hydroperoxy-H4-neuroprostane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6451_c,20-hydroperoxy-H4-neuroprostane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6461_c,14-hydroxy-D4-neuroprostane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE6504_c,"1-hydroperoxy-8-carboxyoctyl 3,4-epoxynon-(2E)-enyl ether",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7072_c,13'-carboxy-gama-tocotrienol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7072_r,13'-carboxy-gama-tocotrienol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7081_n,15(R)-HEPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7084_c,"5,12-dihydroxy-6E-LTB5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7085_c,5-HEPE; 5-hydroxyeicosapentaenoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7085_x,5-HEPE; 5-hydroxyeicosapentaenoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7088_n,PGH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7090_c,18R-HEPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7096_n,"5,15-DiHETE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7097_m,"5-oxo-12(S)-hydroxy-eicosa-6E,8Z,10E,14Z-tetraenoate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7101_c,8alpha-hydroxy-gama-tocopherone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7109_c,"5(S),6(S)-epoxy-15(R)-HEPE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7109_r,"5(S),6(S)-epoxy-15(R)-HEPE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7109_x,"5(S),6(S)-epoxy-15(R)-HEPE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7144_c,13'-hydroxy-alpha-tocotrienol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7144_r,13'-hydroxy-alpha-tocotrienol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7172_n,"14,15-DiHETE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7218_c,S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-3-thiolactate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE7220_c,S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]glutathione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC00004_e,ApoA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC00319_c,Malonate; propanedioate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC00342_c,"Cis-aconitate(3-); (1Z)-prop-1-ene-1,2,3-tricarboxylat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC00682_m,S-Acetyldihydrolipoamide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC00822_l,Chitobiose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC00900_m,Methylmalonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC01444_e,Galactosylglycerol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC01459_x,"3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC01501_c,Hydroxidodioxidosulfidosulfate(1-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC01522_c,Gentisate aldehyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC01609_e,Uroporphyrinogen I(8-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC01668_m,Propinol adenylate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC01787_e,Lepidimoide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02020_r,Cholesterol-ester-palm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02023_l,Cholesterol-ester-ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02024_r,Cholesterol-ester-lin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02027_l,Cholesterol-ester-arach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02112_c,NADH-redox-potential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02112_r,NADH-redox-potential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02112_x,NADH-redox-potential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02119_c,Adenosylmethioninamine-potential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02121_c,S-(hydroxymethyl)glutathione(1-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02129_c,THF-hexaglutamate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02154_c,GM4-pool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02180_e,Thromboxane-b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02187_e,Reverse-triiodthyronine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02191_c,Lithocholate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02191_r,Lithocholate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02192_c,Taurolithocholate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02193_c,Glycolithocholate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02194_e,Ursodeoxycholate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02198_c,"2-[(4R)-4-[(1S,2S,5R,7R,10R,11S,14R,15R)-2,15-dimethyl-5-(sulfonatooxy)tetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecan-14-yl]pentanamido]ethane-1-sulfonate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02199_c,Glutathionyl-leuc4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02200_c,S-glutathionyl-2-4-dinitrobenzene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02202_e,Prostaglandin A1(1-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02203_c,Prostaglandin A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02203_r,Prostaglandin A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02204_e,Prostaglandin-b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02207_e,Prostaglandin-c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02208_c,Prostaglandin-d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02210_c,Prostaglandin-d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02213_n,Prostaglandin E3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC02216_e,Prostaglandin-f2beta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L_dpchrm_x,L-Dopachrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N1sprm_x,N1 Acetylspermine C12H31N4O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R6coa_cho_c,R group 6 Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acac_r,Acetoacetate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acgalfucgalacglcgalgluside_cho_g,Type IA glycolipid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acgbgbside_cho_g,Beta GalNAc globoside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acmana_r,N-Acetyl-D-mannosamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acn23acngalgbside_cho_c,"Sialyl (2,3) sialyl (2,6) galactosylgloboside",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acngalacglcgal14acglcgalgluside_cho_c,VI3NeuAc-nLc6Cer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acngalacglcgalgluside_cho_g,(Gal)3 (Glc)1 (GlcNAc)1 (Cer)1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ahcys_e,S-Adenosyl-L-homocysteine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ak2gp_cho_c,1-alkyl 2-acylglycerol 3-phosphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ak2lgchol_cho_c,1-alkyl 2-lysoglycerol 3-phosphocholine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
akdhap_cho_c,1-alkyldihydroxyacetone phosphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
akdhap_cho_x,1-alkyldihydroxyacetone phosphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arach_x,Arachidic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arachcoa_e,Arachidyl coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arachdcoa_r,C20:4-CoA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c102_4Z_7Zcoa_x,"C10:2 fatty acyl-coa, derived from C18:3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c10dc_c,Sebacoyl carnitine; decanedioyl carnitin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c10dc_x,Sebacoyl carnitine; decanedioyl carnitin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c123_3Z_6Z_9Zcoa_m,"C12:3 fatty acyl-coa, derived from C18:3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c142_5E_8Ecoa_m,"C14:2 fatty acyl-coa, derived from C18:2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c142_5Z_8Zcoa_m,"C14:2 fatty acyl-coa, derived from C18:3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c143_5Z_8Z_11Zcoa_m,"C14:3 fatty acyl-coa, derived from C18:3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c164_4Z_7Z_10Z_13Zcoa_x,"C16:4 fatty acyl-coa, derived from C18:4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c184_3Z_6Z_9Z_12Zcoa_m,C18:4 fatty acyl-coa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c201coa_x,C20:1 fatty acyl-coa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c220coa_x,C22:0 fatty acyl-coa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4crn_e,Butyryl carnitine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dc_c,Succinyl carnitine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dc_x,Succinyl carnitine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c51crn_e,Tiglyl carnitine; (E)-2-methylbut-2-enoyl carnitin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c61_3Zcoa_m,"C6:1 fatty acyl-coa, derived from C18:3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c81_5Zcrn_c,"C8:1fatty acyl-carnitine, derived from C18:3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c81_5Zcrn_x,"C8:1fatty acyl-carnitine, derived from C18:3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c81_c184crn_c,"C8:1fatty acyl-carnitine, derived from C18:4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c81_c184crn_x,"C8:1fatty acyl-carnitine, derived from C18:4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8dc_c,Suberyl carnitine; octanedioyl carnitine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8dc_x,Suberyl carnitine; octanedioyl carnitine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carn_l,L-Carnosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdp_e,CDP C9H12N3O11P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdpdag_cho_c,CDP-diacylglycerol(2-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cholcoa_m,Choloyl-CoA(4-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cl_n,Chloride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmpglna_c,CMP-N-glycoloylneuraminate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crm_cho_g,N-acylsphingosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crm_cho_n,N-acylsphingosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cyst__L_m,L-Cystathionine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dag_cho_e,Diglyceride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcholcoa_c,Chenodeoxycholoyl coenzyme a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcholcoa_r,Chenodeoxycholoyl coenzyme a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dgpi_prot_cho_r,Deacylated-glycophosphatidylinositol (GPI)-anchored protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dhap_e,Dihydroxyacetone phosphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dhcholestanate_c,"3alpha,7alpha-Dihydroxy-5beta-cholestanate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dhcrm_cho_c,Dihydroceramide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
digalside_cho_g,Digalactosylceramide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dlnlcg_l,Dihomo-gamma-linolenic acid (n-6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
docosac_c,"Behenate, Docosanoate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
docosac_x,"Behenate, Docosanoate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dtmp_n,DTMP C10H13N2O8P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
em2emgacpail_cho_r,"(phosphoethanolaminyl-dimannosyl),(phosphoethanolaminyl)-mannosyl-glucosaminyl-acylphosphatidylinositol (H7)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
em3gacpail_cho_r,Phosphoethanolaminyl-trimannosyl-glucosaminyl-acylphosphatidylinositol (H6'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fn3rm2masn_g,Fn3rm2masn[g],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fnm2masn_g,Fnm2masn[g],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fuc13galacglcgal14acglcgalgluside_cho_g,III3Fuc-nLc6Cer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fuc14galacglcgalgluside_cho_g,Lea glycolipid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fucacgalfucgalacglcgalgluside_cho_g,(Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fucacngalacglcgalgluside_cho_g,"IV3-a-Neu5Ac,III4-a-Fuc-Lc4Cer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fucfuc132galacglcgal14acglcgalgluside_cho_c,"V3Fuc,III3Fuc-nLc6Cer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fucfucfucgalacglc13galacglcgal14acglcgalgluside_cho_g,(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)3 (Cer)1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fucfucfucgalacglcgal14acglcgalgluside_cho_e,(Gal)3 (Glc)1 (GlcNAc)2 (LFuc)3 (Cer)1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fucgal14acglcgalgluside_cho_g,Lacto-N-fucopentaosyl III ceramide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fucgalacgalfucgalacglcgal14acglcgalgluside_cho_g,(Gal)4 (GalNAc)1 (Glc)1 (GlcNAc)2 (LFuc)2 (Cer)1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fucgalacglc13galacglcgal14acglcgalgluside_cho_g,(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)1 (Cer)1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fucgalacglcgalgluside_cho_g,Type IH glycolipid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g2m8mpdol_r,(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ga2_cho_g,GA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gacpail_cho_c,Glucosaminyl-acylphosphatidylinositol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gacpail_cho_r,Glucosaminyl-acylphosphatidylinositol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gal14acglcgalgluside_cho_g,Lactoneotetraosylceramide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
galacglcgal14acglcgalgluside_cho_g,I-antigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
galacglcgalacglcgal14acglcgalgluside_cho_g,I-antigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
galacglcgalgbside_cho_c,Gal-GlcNAc-Gal globoside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
galfucgalacglcgal14acglcgalgluside_cho_e,(Gal)4 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
